group_id,class,kept_file,removed_file,hash_distance,reason,action
442,PRIMARY_COLLECTION,PRIMARY COLLECTION\image20__jpeg.jpg,PRIMARY COLLECTION\verified_image20__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
443,PRIMARY_COLLECTION,PRIMARY COLLECTION\image98__png.jpg,PRIMARY COLLECTION\verified_image98__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
444,PRIMARY_COLLECTION,PRIMARY COLLECTION\image24__png.jpg,PRIMARY COLLECTION\verified_image24__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
445,PRIMARY_COLLECTION,PRIMARY COLLECTION\image70__png.jpg,PRIMARY COLLECTION\verified_image70__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
446,PRIMARY_COLLECTION,PRIMARY COLLECTION\image59__png.jpg,PRIMARY COLLECTION\verified_image59__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
447,PRIMARY_COLLECTION,PRIMARY COLLECTION\image64__png.jpg,PRIMARY COLLECTION\verified_image64__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
448,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-02_at_5_59_06_AM__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-02_at_5_59_12_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
448,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-02_at_5_59_06_AM__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-02_at_6_01_32_AM_1__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
448,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-02_at_5_59_06_AM__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-02_at_6_01_33_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
449,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_1_08_25_AM__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_5_26_02_AM_1__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
450,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-07_at_10_40_11_PM__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-07_at_11_26_15_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
451,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_1_08_25_AM_1__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_5_26_01_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
452,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-02_at_6_01_28_AM__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-02_at_6_01_32_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
453,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_7_07_12_AM_1__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_8_19_17_AM_1__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
454,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_1_08_26_AM__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_5_26_01_AM_1__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
455,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_1_08_31_AM_1__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_5_26_04_AM_1__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
456,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_1_08_27_AM_2__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-03_at_5_26_02_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
457,ROAD_SWEEPING,ROAD SWEEPING\WhatsApp_Image_2026-07-02_at_5_55_42_AM__jpeg.jpg,ROAD SWEEPING\WhatsApp_Image_2026-07-02_at_6_01_27_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
458,SECONDARY_VEHICLES,SECONDARY VEHICLES\image658__jpeg.jpg,SECONDARY VEHICLES\verified_image658__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
459,SECONDARY_VEHICLES,SECONDARY VEHICLES\image703__jpeg.jpg,SECONDARY VEHICLES\verified_image703__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
460,SECONDARY_VEHICLES,SECONDARY VEHICLES\image735__jpeg.jpg,SECONDARY VEHICLES\verified_image735__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
461,SECONDARY_VEHICLES,SECONDARY VEHICLES\image704__jpeg.jpg,SECONDARY VEHICLES\verified_image704__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
462,SECONDARY_VEHICLES,SECONDARY VEHICLES\image714__jpeg.jpg,SECONDARY VEHICLES\verified_image714__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
463,SECONDARY_VEHICLES,SECONDARY VEHICLES\image713__jpeg.jpg,SECONDARY VEHICLES\verified_image713__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
464,SECONDARY_VEHICLES,SECONDARY VEHICLES\image699__jpeg.jpg,SECONDARY VEHICLES\verified_image699__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
465,SECONDARY_VEHICLES,SECONDARY VEHICLES\image664__jpeg.jpg,SECONDARY VEHICLES\verified_image664__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
466,SECONDARY_VEHICLES,SECONDARY VEHICLES\image683__jpeg.jpg,SECONDARY VEHICLES\verified_image683__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
467,SECONDARY_VEHICLES,SECONDARY VEHICLES\image652__jpeg.jpg,SECONDARY VEHICLES\verified_image652__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
468,SECONDARY_VEHICLES,SECONDARY VEHICLES\image738__jpeg.jpg,SECONDARY VEHICLES\verified_image738__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
469,SECONDARY_VEHICLES,SECONDARY VEHICLES\image694__jpeg.jpg,SECONDARY VEHICLES\verified_image694__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
470,SECONDARY_VEHICLES,SECONDARY VEHICLES\image706__jpeg.jpg,SECONDARY VEHICLES\verified_image706__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
471,SECONDARY_VEHICLES,SECONDARY VEHICLES\image685__jpeg.jpg,SECONDARY VEHICLES\verified_image685__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
472,SECONDARY_VEHICLES,SECONDARY VEHICLES\image657__jpeg.jpg,SECONDARY VEHICLES\verified_image657__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
473,SECONDARY_VEHICLES,SECONDARY VEHICLES\image712__jpeg.jpg,SECONDARY VEHICLES\verified_image712__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
474,SECONDARY_VEHICLES,SECONDARY VEHICLES\image740__jpeg.jpg,SECONDARY VEHICLES\verified_image740__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
475,SECONDARY_VEHICLES,SECONDARY VEHICLES\image693__jpeg.jpg,SECONDARY VEHICLES\verified_image693__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
476,SECONDARY_VEHICLES,SECONDARY VEHICLES\image717__jpeg.jpg,SECONDARY VEHICLES\verified_image717__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
477,SECONDARY_VEHICLES,SECONDARY VEHICLES\image707__jpeg.jpg,SECONDARY VEHICLES\verified_image707__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
478,SECONDARY_VEHICLES,SECONDARY VEHICLES\image669__jpeg.jpg,SECONDARY VEHICLES\verified_image669__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
479,SECONDARY_VEHICLES,SECONDARY VEHICLES\image675__jpeg.jpg,SECONDARY VEHICLES\verified_image675__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
480,SECONDARY_VEHICLES,SECONDARY VEHICLES\image739__jpeg.jpg,SECONDARY VEHICLES\verified_image739__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
481,SECONDARY_VEHICLES,SECONDARY VEHICLES\image742__jpeg.jpg,SECONDARY VEHICLES\verified_image742__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
482,SECONDARY_VEHICLES,SECONDARY VEHICLES\image721__jpeg.jpg,SECONDARY VEHICLES\verified_image721__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
483,SECONDARY_VEHICLES,SECONDARY VEHICLES\image691__jpeg.jpg,SECONDARY VEHICLES\verified_image691__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
484,SECONDARY_VEHICLES,SECONDARY VEHICLES\image684__jpeg.jpg,SECONDARY VEHICLES\verified_image684__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
485,SECONDARY_VEHICLES,SECONDARY VEHICLES\image733__jpeg.jpg,SECONDARY VEHICLES\verified_image733__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
486,SECONDARY_VEHICLES,SECONDARY VEHICLES\image663__jpeg.jpg,SECONDARY VEHICLES\verified_image663__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
487,SECONDARY_VEHICLES,SECONDARY VEHICLES\image711__jpeg.jpg,SECONDARY VEHICLES\verified_image711__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
488,SECONDARY_VEHICLES,SECONDARY VEHICLES\image700__jpeg.jpg,SECONDARY VEHICLES\verified_image700__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
489,SECONDARY_VEHICLES,SECONDARY VEHICLES\image672__jpeg.jpg,SECONDARY VEHICLES\verified_image672__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
490,SECONDARY_VEHICLES,SECONDARY VEHICLES\image680__jpeg.jpg,SECONDARY VEHICLES\verified_image680__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
491,SECONDARY_VEHICLES,SECONDARY VEHICLES\image726__jpeg.jpg,SECONDARY VEHICLES\verified_image726__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
492,SECONDARY_VEHICLES,SECONDARY VEHICLES\image730__jpeg.jpg,SECONDARY VEHICLES\verified_image730__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
493,SECONDARY_VEHICLES,SECONDARY VEHICLES\image692__jpeg.jpg,SECONDARY VEHICLES\verified_image692__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
494,SECONDARY_VEHICLES,SECONDARY VEHICLES\image670__jpeg.jpg,SECONDARY VEHICLES\verified_image670__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
495,SECONDARY_VEHICLES,SECONDARY VEHICLES\image719__jpeg.jpg,SECONDARY VEHICLES\verified_image719__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
496,SECONDARY_VEHICLES,SECONDARY VEHICLES\image673__jpeg.jpg,SECONDARY VEHICLES\verified_image673__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
497,SECONDARY_VEHICLES,SECONDARY VEHICLES\image705__jpeg.jpg,SECONDARY VEHICLES\verified_image705__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
498,SECONDARY_VEHICLES,SECONDARY VEHICLES\image656__jpeg.jpg,SECONDARY VEHICLES\verified_image656__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
499,SECONDARY_VEHICLES,SECONDARY VEHICLES\image718__jpeg.jpg,SECONDARY VEHICLES\verified_image718__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
500,SECONDARY_VEHICLES,SECONDARY VEHICLES\image743__jpeg.jpg,SECONDARY VEHICLES\verified_image743__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
501,SECONDARY_VEHICLES,SECONDARY VEHICLES\image665__jpeg.jpg,SECONDARY VEHICLES\verified_image665__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
502,SECONDARY_VEHICLES,SECONDARY VEHICLES\image674__jpeg.jpg,SECONDARY VEHICLES\verified_image674__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
503,SECONDARY_VEHICLES,SECONDARY VEHICLES\image661__jpeg.jpg,SECONDARY VEHICLES\verified_image661__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
504,SECONDARY_VEHICLES,SECONDARY VEHICLES\image659__jpeg.jpg,SECONDARY VEHICLES\verified_image659__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
505,SECONDARY_VEHICLES,SECONDARY VEHICLES\image676__jpeg.jpg,SECONDARY VEHICLES\verified_image676__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
506,SECONDARY_VEHICLES,SECONDARY VEHICLES\image728__jpeg.jpg,SECONDARY VEHICLES\verified_image728__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
507,SECONDARY_VEHICLES,SECONDARY VEHICLES\image678__jpeg.jpg,SECONDARY VEHICLES\verified_image678__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
508,SECONDARY_VEHICLES,SECONDARY VEHICLES\image716__jpeg.jpg,SECONDARY VEHICLES\verified_image716__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
509,SECONDARY_VEHICLES,SECONDARY VEHICLES\image708__jpeg.jpg,SECONDARY VEHICLES\verified_image708__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
510,SECONDARY_VEHICLES,SECONDARY VEHICLES\image702__jpeg.jpg,SECONDARY VEHICLES\verified_image702__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
511,SECONDARY_VEHICLES,SECONDARY VEHICLES\image660__jpeg.jpg,SECONDARY VEHICLES\verified_image660__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
512,SECONDARY_VEHICLES,SECONDARY VEHICLES\image724__jpeg.jpg,SECONDARY VEHICLES\verified_image724__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
513,SECONDARY_VEHICLES,SECONDARY VEHICLES\image736__jpeg.jpg,SECONDARY VEHICLES\verified_image736__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
514,SECONDARY_VEHICLES,SECONDARY VEHICLES\image667__jpeg.jpg,SECONDARY VEHICLES\verified_image667__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
515,SECONDARY_VEHICLES,SECONDARY VEHICLES\image655__jpeg.jpg,SECONDARY VEHICLES\verified_image655__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
516,SECONDARY_VEHICLES,SECONDARY VEHICLES\image686__jpeg.jpg,SECONDARY VEHICLES\verified_image686__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
517,SECONDARY_VEHICLES,SECONDARY VEHICLES\image720__jpeg.jpg,SECONDARY VEHICLES\verified_image720__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
518,SECONDARY_VEHICLES,SECONDARY VEHICLES\image731__jpeg.jpg,SECONDARY VEHICLES\verified_image731__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
519,SECONDARY_VEHICLES,SECONDARY VEHICLES\image695__jpeg.jpg,SECONDARY VEHICLES\verified_image695__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
520,SECONDARY_VEHICLES,SECONDARY VEHICLES\image671__jpeg.jpg,SECONDARY VEHICLES\verified_image671__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
521,SECONDARY_VEHICLES,SECONDARY VEHICLES\image690__jpeg.jpg,SECONDARY VEHICLES\verified_image690__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
522,SECONDARY_VEHICLES,SECONDARY VEHICLES\image647__jpeg.jpg,SECONDARY VEHICLES\verified_image647__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
523,SECONDARY_VEHICLES,SECONDARY VEHICLES\image732__jpeg.jpg,SECONDARY VEHICLES\verified_image732__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
524,SECONDARY_VEHICLES,SECONDARY VEHICLES\image688__jpeg.jpg,SECONDARY VEHICLES\verified_image688__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
525,SECONDARY_VEHICLES,SECONDARY VEHICLES\image666__jpeg.jpg,SECONDARY VEHICLES\verified_image666__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
526,SECONDARY_VEHICLES,SECONDARY VEHICLES\image715__jpeg.jpg,SECONDARY VEHICLES\verified_image715__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
527,SECONDARY_VEHICLES,SECONDARY VEHICLES\image696__jpeg.jpg,SECONDARY VEHICLES\verified_image696__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
528,SECONDARY_VEHICLES,SECONDARY VEHICLES\image662__jpeg.jpg,SECONDARY VEHICLES\verified_image662__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
529,SECONDARY_VEHICLES,SECONDARY VEHICLES\image709__jpeg.jpg,SECONDARY VEHICLES\verified_image709__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
530,SECONDARY_VEHICLES,SECONDARY VEHICLES\image682__jpeg.jpg,SECONDARY VEHICLES\verified_image682__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
531,SECONDARY_VEHICLES,SECONDARY VEHICLES\WhatsApp_Image_2026-07-04_at_12_29_16_PM_2__jpeg.jpg,SECONDARY VEHICLES\WhatsApp_Image_2026-07-04_at_12_29_16_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
532,SECONDARY_VEHICLES,SECONDARY VEHICLES\WhatsApp_Image_2026-07-04_at_12_29_16_PM_1__jpeg.jpg,SECONDARY VEHICLES\WhatsApp_Image_2026-07-04_at_12_29_17_PM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
533,SECONDARY_VEHICLES,SECONDARY VEHICLES\image687__jpeg.jpg,SECONDARY VEHICLES\verified_image687__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
534,SECONDARY_VEHICLES,SECONDARY VEHICLES\image698__jpeg.jpg,SECONDARY VEHICLES\verified_image698__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
535,SECONDARY_VEHICLES,SECONDARY VEHICLES\image729__jpeg.jpg,SECONDARY VEHICLES\verified_image729__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
536,SECONDARY_VEHICLES,SECONDARY VEHICLES\image727__jpeg.jpg,SECONDARY VEHICLES\verified_image727__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
537,SECONDARY_VEHICLES,SECONDARY VEHICLES\image681__jpeg.jpg,SECONDARY VEHICLES\verified_image681__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
538,SECONDARY_VEHICLES,SECONDARY VEHICLES\image651__jpeg.jpg,SECONDARY VEHICLES\verified_image651__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
539,SECONDARY_VEHICLES,SECONDARY VEHICLES\image722__jpeg.jpg,SECONDARY VEHICLES\verified_image722__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
540,SECONDARY_VEHICLES,SECONDARY VEHICLES\image725__jpeg.jpg,SECONDARY VEHICLES\verified_image725__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
541,SECONDARY_VEHICLES,SECONDARY VEHICLES\image741__jpeg.jpg,SECONDARY VEHICLES\verified_image741__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
542,SECONDARY_VEHICLES,SECONDARY VEHICLES\image648__jpeg.jpg,SECONDARY VEHICLES\verified_image648__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
543,SECONDARY_VEHICLES,SECONDARY VEHICLES\image677__jpeg.jpg,SECONDARY VEHICLES\verified_image677__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
544,SECONDARY_VEHICLES,SECONDARY VEHICLES\image697__jpeg.jpg,SECONDARY VEHICLES\verified_image697__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
545,SECONDARY_VEHICLES,SECONDARY VEHICLES\image701__jpeg.jpg,SECONDARY VEHICLES\verified_image701__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
546,SECONDARY_VEHICLES,SECONDARY VEHICLES\image668__jpeg.jpg,SECONDARY VEHICLES\verified_image668__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
547,SECONDARY_VEHICLES,SECONDARY VEHICLES\image710__jpeg.jpg,SECONDARY VEHICLES\verified_image710__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
548,SECONDARY_VEHICLES,SECONDARY VEHICLES\image645__jpeg.jpg,SECONDARY VEHICLES\verified_image645__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
549,SECONDARY_VEHICLES,SECONDARY VEHICLES\image679__jpeg.jpg,SECONDARY VEHICLES\verified_image679__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
550,SECONDARY_VEHICLES,SECONDARY VEHICLES\image654__jpeg.jpg,SECONDARY VEHICLES\verified_image654__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
551,SECONDARY_VEHICLES,SECONDARY VEHICLES\image646__jpeg.jpg,SECONDARY VEHICLES\verified_image646__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
552,SECONDARY_VEHICLES,SECONDARY VEHICLES\image723__jpeg.jpg,SECONDARY VEHICLES\verified_image723__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
553,SECONDARY_VEHICLES,SECONDARY VEHICLES\image734__jpeg.jpg,SECONDARY VEHICLES\verified_image734__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
554,SECONDARY_VEHICLES,SECONDARY VEHICLES\image689__jpeg.jpg,SECONDARY VEHICLES\verified_image689__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
555,SECONDARY_VEHICLES,SECONDARY VEHICLES\WhatsApp_Image_2026-07-07_at_8_47_45_AM__jpeg.jpg,SECONDARY VEHICLES\WhatsApp_Image_2026-07-07_at_8_51_41_AM__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
556,SECONDARY_VEHICLES,SECONDARY VEHICLES\image737__jpeg.jpg,SECONDARY VEHICLES\verified_image737__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
557,SECONDARY_VEHICLES,SECONDARY VEHICLES\image650__jpeg.jpg,SECONDARY VEHICLES\verified_image650__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
558,SECONDARY_VEHICLES,SECONDARY VEHICLES\image649__jpeg.jpg,SECONDARY VEHICLES\verified_image649__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
559,SECONDARY_VEHICLES,SECONDARY VEHICLES\image653__jpeg.jpg,SECONDARY VEHICLES\verified_image653__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
